Event_ID,CAR_2_10,CAR_2_30
45419,0.002837,-0.06767699999999999
45414,-0.04981,-0.152452
45414,-0.019183,-0.02519799999999999
45413,-0.027752999999999996,0.03372900000000001
45412,0.015842000000000005,0.032651
45412,-0.028578000000000006,-0.0037870000000000195
45412,0.011232000000000006,0.015412000000000007
45408,0.028559999999999995,-0.011329999999999993
45407,0.0075380000000000065,0.024605000000000005
45406,-0.021631,-0.05409799999999999
45405,-0.006708,-0.03573899999999999
45405,-0.001381999999999996,0.021197000000000008
45405,-0.018167,-0.042199000000000014
45404,-0.031073999999999997,0.0023650000000000077
45401,-0.032565,-0.037118
45401,-0.061043,-0.16910999999999998
45400,0.011040000000000003,0.03249700000000001
45399,-0.028503,-0.015721999999999993
45398,0.014797999999999997,0.037788
45398,0.0075519999999999945,-0.03532800000000001
45397,0.069922,0.09797099999999999
45394,-0.007654000000000004,-0.023249
45350,-0.024465000000000008,-0.048762000000000014
45350,-0.024912000000000004,-0.054118
45349,0.03175399999999999,-0.079152
45344,0.038241,0.17187100000000002
45342,-0.034847,-0.047941999999999985
45330,0.009265999999999993,0.00027399999999999213
45329,0.007917,-0.007793999999999999
45328,0.054874,0.06937399999999998
45323,-0.044096,0.02663399999999999
45321,0.002214000000000004,0.10117799999999999
45321,-0.006725,-0.07414200000000001
45321,-0.034352999999999995,-0.02468100000000001
45317,0.03624,0.052461999999999995
45317,-0.026105999999999997,0.00837699999999999
45315,-0.05614199999999999,-0.012204000000000005
45314,0.033964999999999995,-0.0004450000000000027
45314,-0.028802999999999995,-0.03795000000000001
45314,-0.021847000000000005,-0.082012
45314,0.012875000000000001,-0.034567000000000014
45310,-0.053055,-0.07394600000000004
45308,-0.010081999999999997,-0.010450000000000001
45307,0.008405999999999995,-0.03954000000000001
45307,-0.013033000000000003,-0.019599000000000016
45303,-0.036932,-0.05311
45303,-0.060727,-0.07455
45645,-0.013660000000000009,-0.10735899999999998
45645,-0.049638,0.065877
